Date,Amazon_Open,Amazon_High,Amazon_Low,Amazon_Close,Amazon_Adj Close,Amazon_Volume,Apple_Open,Apple_High,Apple_Low,Apple_Close,Apple_Adj Close,Apple_Volume,Facebook_Open,Facebook_High,Facebook_Low,Facebook_Close,Facebook_Adj Close,Facebook_Volume,Google_Open,Google_High,Google_Low,Google_Close,Google_Adj Close,Google_Volume,Microsoft_Open,Microsoft_High,Microsoft_Low,Microsoft_Close,Microsoft_Adj Close,Microsoft_Volume,Netflix_Open,Netflix_High,Netflix_Low,Netflix_Close,Netflix_Adj Close,Netflix_Volume,Tesla_Open,Tesla_High,Tesla_Low,Tesla_Close,Tesla_Adj Close,Tesla_Volume,Uber_Open,Uber_High,Uber_Low,Uber_Close,Uber_Adj Close,Uber_Volume,Walmart_Open,Walmart_High,Walmart_Low,Walmart_Close,Walmart_Adj Close,Walmart_Volume,Zoom_Open,Zoom_High,Zoom_Low,Zoom_Close,Zoom_Adj Close,Zoom_Volume
2019-10-31,1775.98999,1792.0,1771.47998,1776.660034,1776.660034,2781200,61.810001,62.2925,59.314999,62.189999,61.096321,139162000,196.699997,198.089996,188.25,191.649994,191.649994,42286500,1261.280029,1267.670044,1250.843018,1260.109985,1260.109985,1455700,144.899994,144.929993,142.990005,143.369995,140.210693,24605100,291.0,291.450012,284.779999,287.410004,287.410004,5090000,62.619999,63.799999,62.599998,62.984001,62.984001,25335000,33.23,33.360001,31.26,31.5,31.5,15912400,117.93,118.279999,116.830002,117.260002,113.022331,4881300,69.519997,70.080002,66.599998,69.889999,69.889999,3405300
2019-11-01,1788.01001,1797.449951,1785.209961,1791.439941,1791.439941,2790400,62.384998,63.982498,62.290001,63.955002,62.830284,151125200,192.850006,194.110001,189.910004,193.619995,193.619995,21711800,1265.0,1274.619995,1260.5,1273.73999,1273.73999,1670100,144.259995,144.419998,142.970001,143.720001,140.553009,33128400,288.700012,289.119995,283.019989,286.809998,286.809998,5594300,63.264,63.296001,61.959999,62.661999,62.661999,31919500,31.450001,31.700001,30.740999,31.370001,31.370001,10434300,117.919998,117.970001,117.230003,117.620003,113.369308,3762600,69.860001,70.550003,68.019997,70.389999,70.389999,3561800
2019-11-04,1801.01001,1815.060059,1801.01001,1804.660034,1804.660034,2771900,64.332497,64.462502,63.845001,64.375,63.242897,103272000,194.550003,197.369995,193.809998,194.720001,194.720001,16371300,1276.449951,1294.130005,1276.35498,1291.369995,1291.369995,1501000,144.830002,145.0,144.160004,144.550003,141.364731,16912000,288.0,295.390015,287.160004,292.859985,292.859985,5566200,62.959999,64.388,61.852001,63.493999,63.493999,43935000,31.450001,31.75,30.120001,31.08,31.08,28787400,118.400002,119.110001,117.169998,117.57,113.321114,4646000,70.809998,70.849998,69.010002,70.120003,70.120003,1563100
2019-11-05,1809.160034,1810.25,1794.0,1801.709961,1801.709961,1885500,64.262497,64.547501,64.080002,64.282501,63.15202,79897600,195.369995,195.75,193.600006,194.320007,194.320007,9942000,1292.890015,1298.930054,1291.229004,1292.030029,1292.030029,1282700,144.970001,145.020004,143.910004,144.460007,141.276718,18250200,289.98999,291.190002,286.309998,288.029999,288.029999,4062400,63.924,64.702003,63.223999,63.444,63.444,34717000,29.129999,29.299999,27.969999,28.02,28.02,51963500,117.68,119.139999,117.080002,118.860001,114.564499,4217100,70.709999,70.849998,66.68,66.889999,66.889999,1805900
2019-11-06,1801.0,1802.5,1788.579956,1795.77002,1795.77002,2029800,64.192497,64.372498,63.842499,64.309998,63.179035,75864400,194.029999,194.369995,191.350006,191.550003,191.550003,10973000,1289.459961,1293.72998,1282.5,1291.800049,1291.800049,1153000,144.369995,144.520004,143.199997,144.059998,140.885513,16575800,288.190002,290.559998,285.839996,288.589996,288.589996,3438300,63.599998,65.344002,62.900002,65.316002,65.316002,39704500,26.059999,27.549999,25.58,26.940001,26.940001,130965700,118.830002,119.620003,118.709999,119.5,115.181374,3614400,66.949997,67.129997,65.360001,66.830002,66.830002,1327400
2019-11-07,1803.76001,1805.900024,1783.47998,1788.199951,1788.199951,2651100,64.684998,65.087502,64.527496,64.857498,63.908207,94940400,191.910004,193.440002,189.470001,190.419998,190.419998,13473000,1294.280029,1323.73999,1294.244995,1308.859985,1308.859985,2030000,143.839996,144.880005,143.770004,144.259995,141.081116,17786700,290.700012,298.190002,288.269989,289.570007,289.570007,5928500,65.828003,68.300003,65.603996,67.108002,67.108002,72336500,26.799999,27.42,26.450001,27.379999,27.379999,65861400,120.0,120.919998,119.540001,120.230003,115.885002,4441400,67.029999,68.68,66.209999,66.809998,66.809998,1128200
2019-11-08,1787.890015,1789.880005,1774.040039,1785.880005,1785.880005,2123300,64.672501,65.110001,64.212502,65.035004,64.083107,69986400,190.0,192.339996,189.699997,190.839996,190.839996,10760800,1305.280029,1318.0,1304.36499,1311.369995,1311.369995,1251400,143.979996,145.990005,143.759995,145.960007,142.743652,16732700,288.730011,293.98999,287.51001,291.570007,291.570007,4509000,66.900002,67.491997,66.5,67.428001,67.428001,30346000,27.48,27.620001,26.915001,27.01,27.01,44923600,120.309998,120.879997,118.940002,119.440002,115.123535,3832700,66.540001,70.0,66.519997,69.849998,69.849998,1472400
2019-11-11,1778.0,1780.0,1767.130005,1771.650024,1771.650024,1946000,64.574997,65.6175,64.57,65.550003,64.590569,81821200,189.929993,190.080002,188.539993,189.610001,189.610001,8631200,1303.180054,1306.425049,1297.410034,1299.189941,1299.189941,1011900,145.339996,146.419998,144.729996,146.110001,142.890335,14362600,289.160004,296.359985,288.5,294.179993,294.179993,3944300,68.790001,69.837997,68.400002,69.017998,69.017998,49933500,27.030001,27.209999,26.23,27.139999,27.139999,41138100,118.699997,119.629997,118.279999,119.040001,114.737999,4439000,69.510002,70.190002,67.760002,68.389999,68.389999,1037500
2019-11-12,1774.660034,1786.219971,1771.910034,1778.0,1778.0,2037600,65.387497,65.697502,65.230003,65.489998,64.531441,87388800,190.0,195.059998,189.740005,194.470001,194.470001,17615500,1300.0,1310.0,1295.77002,1298.800049,1298.800049,1085900,146.279999,147.570007,146.059998,147.070007,143.829208,18641600,295.320007,295.350006,288.700012,292.01001,292.01001,5772800,69.379997,70.073997,68.807999,69.986,69.986,36797000,27.379999,27.66,26.66,26.700001,26.700001,37095400,119.599998,120.0,118.809998,119.120003,114.815102,5063100,68.5,70.050003,67.559998,68.0,68.0,1911000
2019-11-13,1773.390015,1775.0,1747.319946,1753.109985,1753.109985,2989500,65.282501,66.195,65.267502,66.1175,65.149757,102734400,194.699997,195.699997,192.740005,193.190002,193.190002,10860700,1294.069946,1304.300049,1293.51001,1298.0,1298.0,826700,146.740005,147.460007,146.279999,147.309998,144.063889,16919200,291.029999,293.410004,281.140015,283.109985,283.109985,9158900,71.0,71.265999,69.036003,69.222,69.222,42100500,26.469999,26.82,26.139999,26.709999,26.709999,32678300,119.160004,121.360001,118.660004,120.980003,116.607872,7711800,68.0,68.508003,66.870003,68.010002,68.010002,1987000
2019-11-14,1751.430054,1766.589966,1749.560059,1754.599976,1754.599976,2264800,65.9375,66.220001,65.525002,65.660004,64.698967,89182800,192.929993,194.029999,191.449997,193.149994,193.149994,9040500,1297.5,1317.0,1295.650024,1311.459961,1311.459961,1193500,147.020004,148.410004,147.0,148.059998,144.797363,19729800,283.25,290.630005,283.220001,289.619995,289.619995,6529000,69.222,70.767998,68.582001,69.870003,69.870003,32324500,26.799999,26.860001,25.665001,25.99,25.99,27893900,124.599998,125.379997,119.510002,120.650002,116.28981,22504200,67.769997,68.150002,66.709999,67.739998,67.739998,932500
2019-11-15,1760.050049,1761.680054,1732.859985,1739.48999,1739.48999,3927600,65.919998,66.445,65.752502,66.440002,65.467545,100206400,194.259995,195.300003,193.380005,195.100006,195.100006,11524300,1318.939941,1334.880005,1314.280029,1334.869995,1334.869995,1782600,148.929993,149.990005,148.270004,149.970001,146.665314,23485700,290.589996,295.820007,287.570007,295.029999,295.029999,6333800,70.127998,70.559998,69.671997,70.433998,70.433998,24045000,26.18,26.799999,25.955,26.790001,26.790001,41236200,120.68,121.0,118.379997,118.870003,114.57415,10137700,68.129997,71.099998,67.910004,70.010002,70.010002,2311800
2019-11-18,1738.300049,1753.699951,1722.709961,1752.530029,1752.530029,2839500,66.449997,66.857498,66.057503,66.775002,65.797646,86703200,194.559998,198.630005,193.050003,197.399994,197.399994,16167200,1332.219971,1335.529053,1317.5,1320.699951,1320.699951,1487400,150.070007,150.550003,148.979996,150.339996,147.027115,21534000,296.0,304.98999,293.279999,302.570007,302.570007,8616600,70.584,70.629997,69.220001,69.998001,69.998001,22002000,26.799999,27.0,26.299999,26.75,26.75,35916100,118.449997,120.870003,118.239998,120.25,115.904274,6548000,70.470001,71.139999,68.779999,70.080002,70.080002,1676000
2019-11-19,1756.98999,1760.680054,1743.030029,1752.790039,1752.790039,2270800,66.974998,67.0,66.347504,66.572502,65.598099,76167200,197.399994,200.0,196.860001,199.320007,199.320007,19056800,1327.699951,1327.699951,1312.800049,1315.459961,1315.459961,1269200,150.880005,151.330002,150.199997,150.389999,147.076035,23935700,304.01001,305.670013,298.519989,302.600006,302.600006,5918000,70.349998,71.998001,69.559998,71.903999,71.903999,38624000,26.77,27.219999,26.610001,27.049999,27.049999,31793500,120.110001,120.360001,119.709999,119.889999,115.557274,3715400,70.190002,70.332001,68.190002,69.639999,69.639999,1704700
2019-11-20,1749.140015,1762.52002,1734.119995,1745.530029,1745.530029,2790000,66.385002,66.519997,65.099998,65.797501,64.834442,106234400,198.580002,199.589996,195.429993,197.509995,197.509995,12355400,1311.73999,1315.0,1291.150024,1303.050049,1303.050049,1308600,150.309998,150.839996,148.460007,149.619995,146.820892,25696800,301.01001,308.25,301.0,305.160004,305.160004,5111800,72.0,72.239998,69.914001,70.444,70.444,33625500,27.059999,28.4,26.945,28.030001,28.030001,52746600,120.209999,120.480003,118.400002,119.129997,114.824738,5075900,69.25,71.709999,68.550003,70.989998,70.989998,2780700
2019-11-21,1743.0,1746.869995,1730.359985,1734.709961,1734.709961,2662900,65.922501,66.002502,65.294998,65.502502,64.543762,121395200,197.419998,199.089996,196.860001,197.929993,197.929993,12131000,1301.47998,1312.589966,1293.0,1301.349976,1301.349976,995500,149.399994,149.800003,148.5,149.479996,146.683533,18576100,306.0,312.690002,304.26001,311.690002,311.690002,7488400,70.902,72.167999,70.800003,70.966003,70.966003,30550000,28.67,29.6,28.5,29.459999,29.459999,54551400,118.830002,120.0,118.669998,119.860001,115.528351,4302800,71.5,71.949997,69.580002,69.919998,69.919998,1127000
2019-11-22,1739.02002,1746.430054,1731.0,1745.719971,1745.719971,2479100,65.647499,65.794998,65.209999,65.445,64.487106,65325200,198.380005,199.300003,197.619995,198.820007,198.820007,9959800,1305.619995,1308.72998,1291.410034,1295.339966,1295.339966,1385700,150.070007,150.300003,148.820007,149.589996,146.791473,15901800,309.100006,311.399994,304.410004,310.480011,310.480011,5970100,68.031998,68.199997,66.0,66.608002,66.608002,84353000,29.84,30.129999,29.209999,29.559999,29.559999,42302900,120.150002,120.300003,119.269997,119.360001,115.046432,3843100,72.0,74.0,71.150002,73.160004,73.160004,3051900
2019-11-25,1753.25,1777.420044,1753.23999,1773.839966,1773.839966,3486200,65.677498,66.610001,65.629997,66.592499,65.617805,84020400,199.520004,200.970001,199.25,199.789993,199.789993,15272300,1299.180054,1311.310059,1298.130005,1306.689941,1306.689941,1036200,150.0,151.350006,149.919998,151.229996,148.400787,22420900,308.829987,315.730011,305.25,315.549988,315.549988,7873900,68.863998,68.914001,66.891998,67.267998,67.267998,61697500,28.690001,29.6,28.379999,29.110001,29.110001,36967500,120.0,120.019997,117.900002,118.919998,114.622337,5881500,73.800003,75.059998,72.860001,74.550003,74.550003,1936400
2019-11-26,1779.920044,1797.030029,1778.349976,1796.939941,1796.939941,3181200,66.735001,66.790001,65.625,66.072502,65.105431,105207600,200.0,200.149994,198.039993,198.970001,198.970001,11735500,1309.859985,1314.800049,1305.089966,1313.550049,1313.550049,1069700,151.360001,152.419998,151.320007,152.029999,149.185806,24620100,315.0,316.5,311.690002,312.48999,312.48999,5321000,67.054001,67.099998,65.419998,65.783997,65.783997,39737000,29.49,30.15,29.360001,29.530001,29.530001,28746600,118.959999,119.300003,118.449997,119.190002,114.882576,6292500,75.0,75.769997,74.760002,75.160004,75.160004,1836500
2019-11-27,1801.0,1824.5,1797.310059,1818.51001,1818.51001,3025600,66.394997,66.995003,66.327499,66.959999,65.979927,65235600,199.899994,203.139999,199.419998,202.0,202.0,12736600,1315.0,1318.359985,1309.630005,1312.98999,1312.98999,995600,152.330002,152.5,151.520004,152.320007,149.470398,15184400,313.929993,316.820007,312.75,315.929993,315.929993,4096900,66.223999,66.786003,65.713997,66.258003,66.258003,27778000,29.42,29.59,28.879999,29.49,29.49,22421400,119.389999,119.800003,118.730003,118.760002,114.468117,3434100,75.809998,75.839996,73.360001,74.080002,74.080002,1355900
2019-11-29,1817.780029,1824.689941,1800.790039,1800.800049,1800.800049,1923400,66.650002,67.0,66.474998,66.8125,65.834587,46617600,201.600006,203.800003,201.210007,201.639999,201.639999,7985200,1307.119995,1310.204956,1303.969971,1304.959961,1304.959961,587000,152.100006,152.300003,151.279999,151.380005,148.547989,11977300,315.779999,316.619995,313.339996,314.660004,314.660004,2411700,66.222,66.251999,65.5,65.987999,65.987999,12328000,29.41,29.85,29.25,29.6,29.6,8115100,119.139999,119.970001,119.0,119.089996,114.786186,3157300,74.099998,74.940002,73.860001,74.5,74.5,512600
2019-12-02,1804.400024,1805.550049,1762.680054,1781.599976,1781.599976,3925600,66.817497,67.0625,65.862503,66.040001,65.073418,94487200,202.130005,202.179993,198.050003,199.699997,199.699997,11503400,1301.0,1305.829956,1281.0,1289.920044,1289.920044,1510900,151.809998,151.830002,148.320007,149.550003,146.752228,27418400,314.390015,314.390015,303.75,309.98999,309.98999,6218800,65.879997,67.276001,65.737999,66.973999,66.973999,30372500,29.32,29.525,28.700001,28.98,28.98,16927100,119.150002,119.379997,117.839996,119.279999,114.969322,5670900,74.059998,74.5,68.459999,68.93,68.93,3138600
2019-12-03,1760.0,1772.869995,1747.22998,1769.959961,1769.959961,3380900,64.577499,64.8825,64.072502,64.862503,63.913139,114430400,197.600006,198.929993,195.080002,198.820007,198.820007,11595300,1279.569946,1298.46106,1279.0,1295.280029,1295.280029,1143800,147.490005,149.429993,146.649994,149.309998,146.516693,24066000,302.220001,307.359985,301.880005,306.160004,306.160004,4992800,66.524002,67.582001,66.438004,67.239998,67.239998,32868500,28.200001,29.33,28.15,29.02,29.02,25252400,118.400002,118.959999,117.769997,118.669998,114.381355,6594800,66.720001,70.529999,66.050003,70.019997,70.019997,2444200
2019-12-04,1774.01001,1789.089966,1760.219971,1760.689941,1760.689941,2670100,65.267502,65.827499,65.169998,65.434998,64.477242,67181600,200.0,200.029999,198.050003,198.710007,198.710007,8456300,1307.01001,1325.800049,1304.869995,1320.540039,1320.540039,1537500,150.139999,150.179993,149.199997,149.850006,147.046616,17574700,308.429993,308.429993,303.269989,304.320007,304.320007,3512100,67.550003,67.571999,66.57,66.606003,66.606003,27665000,29.1,29.200001,28.700001,29.059999,29.059999,22517600,119.120003,119.199997,118.300003,118.690002,114.400642,5556600,70.5,70.900002,69.150002,69.959999,69.959999,2076500
2019-12-05,1763.5,1763.5,1740.0,1740.47998,1740.47998,2823800,65.947502,66.472504,65.682503,66.394997,65.423203,74424400,199.860001,201.289993,198.210007,199.360001,199.360001,9740400,1328.0,1329.358032,1316.439941,1328.130005,1328.130005,1212700,150.050003,150.320007,149.479996,149.929993,147.125122,17869100,305.269989,306.480011,298.809998,302.859985,302.859985,4615500,66.566002,66.884003,65.449997,66.073997,66.073997,18623000,28.940001,28.99,28.18,28.65,28.65,22504300,118.360001,118.779999,117.419998,118.660004,114.884743,4352800,70.029999,70.75,69.220001,69.669998,69.669998,3672600
2019-12-06,1751.199951,1754.400024,1740.130005,1751.599976,1751.599976,3117400,66.870003,67.75,66.824997,67.677498,66.686928,106075600,200.5,201.570007,200.059998,201.050003,201.050003,12270600,1333.439941,1344.0,1333.439941,1340.619995,1340.619995,1314800,150.990005,151.869995,150.270004,151.75,148.911041,16403500,304.700012,307.850006,302.600006,307.350006,307.350006,4457800,67.0,67.772003,66.954002,67.178001,67.178001,38062000,28.4,28.924999,27.799999,27.860001,27.860001,32816100,119.080002,119.800003,118.919998,119.779999,115.969101,4340800,64.260002,65.080002,62.110001,62.740002,62.740002,11253600
2019-12-09,1750.660034,1766.890015,1745.609985,1749.51001,1749.51001,2442800,67.5,67.699997,66.227501,66.730003,65.753304,128042400,200.649994,203.139999,200.210007,201.339996,201.339996,11954800,1338.040039,1359.449951,1337.839966,1343.560059,1343.560059,1354300,151.070007,152.210007,150.910004,151.360001,148.528366,16687400,307.350006,311.48999,302.440002,302.5,302.5,5748400,67.318001,68.889999,67.015999,67.905998,67.905998,45115500,27.959999,28.360001,27.68,27.68,27.68,20977300,119.57,119.860001,119.18,119.360001,115.562462,4816000,62.389999,67.269997,62.330002,65.940002,65.940002,5234100
2019-12-10,1747.400024,1750.670044,1735.0,1739.209961,1739.209961,2514300,67.150002,67.517502,66.464996,67.120003,66.137589,90420400,201.660004,202.050003,200.149994,200.869995,200.869995,9475700,1341.5,1349.974976,1336.040039,1344.660034,1344.660034,1094100,151.289993,151.889999,150.759995,151.130005,148.302643,16476100,296.119995,298.940002,292.019989,293.119995,293.119995,10476100,67.991997,70.146004,67.862,69.767998,69.767998,44141500,27.73,27.993,27.605,27.889999,27.889999,23602700,119.349998,119.559998,119.019997,119.139999,115.349472,4282300,65.489998,65.830002,63.389999,64.57,64.57,3895700
2019-12-11,1741.670044,1750.0,1735.709961,1748.719971,1748.719971,2097600,67.202499,67.775002,67.125,67.692497,66.701706,78756800,200.279999,202.630005,200.279999,202.259995,202.259995,8036800,1350.839966,1351.199951,1342.670044,1345.02002,1345.02002,850400,151.539993,151.869995,150.330002,151.699997,148.861984,18856600,294.48999,299.429993,294.200012,298.929993,298.929993,5589800,70.375999,71.438004,70.218002,70.540001,70.540001,34489000,27.99,28.545,27.85,28.42,28.42,23281700,119.400002,119.650002,118.529999,119.0,115.213921,3506400,64.239998,64.449997,62.049999,63.52,63.52,3685600
2019-12-12,1750.0,1764.0,1745.439941,1760.329956,1760.329956,3095900,66.945,68.139999,66.830002,67.864998,66.871689,137310400,202.350006,203.660004,194.100006,196.75,196.75,23734800,1345.939941,1355.775024,1340.5,1350.27002,1350.27002,1281000,151.649994,153.440002,151.020004,153.240005,150.373184,24612100,295.670013,299.170013,295.059998,298.440002,298.440002,4766600,70.984001,72.547997,70.646004,71.935997,71.935997,38819500,28.290001,28.75,28.190001,28.690001,28.690001,23569900,119.0,120.110001,118.68,119.760002,115.949745,4149000,63.490002,64.230003,62.119999,62.490002,62.490002,3317300
2019-12-13,1765.0,1768.98999,1755.0,1760.939941,1760.939941,2745700,67.864998,68.824997,67.732498,68.787498,67.780685,133587600,196.399994,196.800003,193.169998,194.110001,194.110001,18798000,1347.949951,1353.093018,1343.869995,1347.829956,1347.829956,1549600,153.0,154.889999,152.830002,154.529999,151.639023,23845400,298.5,301.799988,297.25,298.5,298.5,3879700,72.209999,73.042,70.928001,71.678001,71.678001,32854500,28.58,28.84,28.27,28.49,28.49,25431600,119.160004,120.650002,119.019997,120.290001,116.462883,5366300,62.5,63.75,62.02,63.540001,63.540001,2489400
2019-12-16,1767.0,1769.5,1757.050049,1769.209961,1769.209961,3145200,69.25,70.197502,69.245003,69.964996,68.940948,128186000,195.270004,199.119995,194.809998,197.919998,197.919998,14911500,1356.5,1364.680054,1352.670044,1361.170044,1361.170044,1397300,155.110001,155.899994,154.820007,155.529999,152.620316,24144200,300.850006,305.709991,298.630005,304.209991,304.209991,4658900,72.510002,76.722,72.5,76.300003,76.300003,90871000,29.110001,30.129999,29.1,30.049999,30.049999,57382500,120.419998,121.349998,120.419998,120.540001,116.704926,5350700,63.59,66.389999,63.560001,66.349998,66.349998,3282800
2019-12-17,1778.01001,1792.0,1777.390015,1790.660034,1790.660034,3644400,69.892502,70.442497,69.699997,70.102501,69.076431,114158400,198.839996,199.0,196.130005,198.389999,198.389999,10175700,1362.890015,1365.0,1351.322998,1355.119995,1355.119995,1854000,155.449997,155.710007,154.449997,154.690002,151.796036,25425600,307.359985,316.799988,306.600006,315.480011,315.480011,10427100,75.797997,77.099998,75.18,75.797997,75.797997,42484000,30.370001,30.42,29.530001,29.75,29.75,38250700,120.949997,121.699997,120.699997,121.279999,117.421379,4575800,66.620003,66.620003,65.400002,66.169998,66.169998,2301000
2019-12-18,1795.02002,1798.199951,1782.359985,1784.030029,1784.030029,3351400,69.949997,70.474998,69.779999,69.934998,68.911385,116028400,200.089996,204.300003,200.089996,202.5,202.5,23274400,1356.599976,1360.469971,1351.0,1352.619995,1352.619995,1522600,154.300003,155.479996,154.179993,154.369995,151.482025,24129200,316.26001,325.359985,315.600006,320.799988,320.799988,11207400,76.125999,79.043999,76.115997,78.629997,78.629997,70605000,29.620001,30.139999,29.34,30.129999,30.129999,35375100,121.510002,121.68,119.839996,119.860001,116.046555,5103000,66.220001,68.139999,66.040001,67.599998,67.599998,2237000
2019-12-19,1780.5,1792.98999,1774.060059,1792.280029,1792.280029,2652800,69.875,70.294998,69.737503,70.004997,68.980354,98369200,202.779999,206.300003,202.509995,206.059998,206.059998,16514600,1351.819946,1358.099976,1348.984985,1356.040039,1356.040039,1469900,154.0,155.770004,153.75,155.710007,152.796982,24958900,324.5,332.829987,324.179993,332.220001,332.220001,9822300,79.463997,81.370003,79.300003,80.807999,80.807999,90535500,29.84,30.17,29.530001,29.99,29.99,33799700,119.940002,120.510002,119.779999,120.080002,116.25956,4464100,67.75,68.459999,67.099998,68.18,68.18,1610500
2019-12-20,1799.619995,1802.969971,1782.449951,1786.5,1786.5,5150800,70.557503,70.662498,69.639999,69.860001,68.837494,275978000,207.479996,207.710007,203.429993,206.300003,206.300003,27306900,1363.349976,1363.640015,1349.0,1349.589966,1349.589966,3315000,157.350006,158.490005,156.289993,157.410004,154.465164,53477500,335.0,338.0,330.600006,336.899994,336.899994,9914900,82.057999,82.599998,80.038002,81.117996,81.117996,73763500,30.1,31.030001,29.85,30.450001,30.450001,95455100,121.480003,122.120003,120.019997,120.290001,116.462883,7954400,68.199997,68.480003,66.415001,66.93,66.93,2201400
2019-12-23,1788.26001,1793.0,1784.51001,1793.0,1793.0,2136400,70.1325,71.0625,70.092499,71.0,69.960808,98572000,206.699997,208.589996,205.679993,206.179993,206.179993,13348900,1355.869995,1359.800049,1346.51001,1348.839966,1348.839966,883100,158.119995,158.119995,157.270004,157.410004,154.465164,17718200,337.76001,337.950012,331.019989,333.100006,333.100006,5765300,82.356003,84.402,82.0,83.844002,83.844002,66598000,30.49,30.940001,29.83,30.33,30.33,31209100,120.199997,120.690002,119.010002,119.029999,115.242958,4485800,67.019997,67.5,65.93,66.150002,66.150002,1663500
2019-12-24,1793.810059,1795.569946,1787.579956,1789.209961,1789.209961,881300,71.172501,71.222504,70.730003,71.067497,70.027306,48478800,206.300003,206.789993,205.0,205.119995,205.119995,6046300,1348.5,1350.26001,1342.780029,1343.560059,1343.560059,347500,157.479996,157.710007,157.119995,157.380005,154.435745,8989200,334.01001,335.700012,331.600006,333.200012,333.200012,2019300,83.671997,85.094002,82.538002,85.050003,85.050003,40273500,30.33,30.84,30.110001,30.440001,30.440001,12938600,119.129997,119.599998,119.010002,119.510002,115.707695,2227400,66.300003,66.885002,65.739998,66.459999,66.459999,562600
2019-12-26,1801.01001,1870.459961,1799.5,1868.77002,1868.77002,6005400,71.205002,72.495003,71.175003,72.477501,71.416672,93121200,205.570007,207.820007,205.309998,207.789993,207.789993,9350700,1346.170044,1361.327026,1344.469971,1360.400024,1360.400024,667500,157.559998,158.729996,157.399994,158.669998,155.701569,14520600,334.600006,336.459991,332.01001,332.630005,332.630005,3589900,85.582001,86.695999,85.269997,86.188004,86.188004,53169500,30.469999,30.790001,30.030001,30.67,30.67,22200800,119.610001,119.849998,118.949997,119.519997,115.717369,4223800,66.5,68.190002,66.300003,67.449997,67.449997,1387600
2019-12-27,1882.920044,1901.400024,1866.01001,1869.800049,1869.800049,6186600,72.779999,73.4925,72.029999,72.449997,71.38958,146266000,208.669998,208.929993,206.589996,208.100006,208.100006,10284200,1362.98999,1364.530029,1349.310059,1351.890015,1351.890015,1038400,159.449997,159.550003,158.220001,158.960007,155.98616,18412800,332.959991,333.820007,326.01001,329.089996,329.089996,5036100,87.0,87.061996,85.222,86.075996,86.075996,49728500,30.799999,31.059999,30.17,30.17,30.17,18462200,119.940002,119.940002,119.25,119.589996,115.785133,3544000,67.510002,67.959999,66.510002,66.639999,66.639999,955400
2019-12-30,1874.0,1884.0,1840.619995,1846.890015,1846.890015,3674700,72.364998,73.172501,71.305,72.879997,71.813278,144114400,207.860001,207.899994,203.899994,204.410004,204.410004,10524300,1350.0,1353.0,1334.02002,1336.140015,1336.140015,1050900,158.990005,159.020004,156.729996,157.589996,154.6418,16348400,329.079987,329.190002,322.859985,323.309998,323.309998,4311500,85.758003,85.800003,81.851997,82.940002,82.940002,62932000,30.129999,30.200001,29.35,29.74,29.74,18805900,119.800003,119.809998,119.129997,119.400002,115.601189,2945800,66.559998,67.18,65.519997,66.790001,66.790001,1162700
2019-12-31,1842.0,1853.26001,1832.22998,1847.839966,1847.839966,2506500,72.482498,73.419998,72.379997,73.412498,72.337997,100805600,204.0,205.559998,203.600006,205.25,205.25,8953500,1330.109985,1338.0,1329.084961,1337.02002,1337.02002,961800,156.770004,157.770004,156.449997,157.699997,154.749756,18369400,322.0,324.920013,321.089996,323.570007,323.570007,3713300,81.0,84.258003,80.416,83.666,83.666,51428500,29.110001,29.950001,28.9,29.74,29.74,16228400,119.5,119.800003,118.190002,118.839996,115.059013,4912000,66.379997,68.18,66.309998,68.040001,68.040001,1351400
2020-01-02,1875.0,1898.01001,1864.150024,1898.01001,1898.01001,4029000,74.059998,75.150002,73.797501,75.087502,73.988472,135480400,206.75,209.789993,206.270004,209.779999,209.779999,12077100,1341.550049,1368.140015,1341.550049,1367.369995,1367.369995,1406600,158.779999,160.729996,158.330002,160.619995,157.615128,22622100,326.100006,329.980011,324.779999,329.809998,329.809998,4485800,84.900002,86.139999,84.342003,86.052002,86.052002,47660500,29.940001,31.0,29.790001,30.99,30.99,20578900,118.860001,119.889999,118.699997,118.940002,115.15583,6764900,68.800003,69.235001,68.019997,68.720001,68.720001,1315500
2020-01-03,1864.5,1886.199951,1864.5,1874.969971,1874.969971,3764400,74.287498,75.144997,74.125,74.357498,73.269165,146322800,207.210007,210.399994,206.949997,208.669998,208.669998,11188400,1347.859985,1372.5,1345.543945,1360.660034,1360.660034,1186400,158.320007,159.949997,158.059998,158.619995,155.652542,21116200,326.779999,329.859985,325.529999,325.899994,325.899994,3806900,88.099998,90.800003,87.384003,88.601997,88.601997,88892500,30.620001,31.43,30.48,31.370001,31.370001,18822700,118.269997,118.790001,117.589996,117.889999,114.139229,5399200,67.620003,68.68,67.099998,67.279999,67.279999,1127900
2020-01-06,1860.0,1903.689941,1860.0,1902.880005,1902.880005,4061800,73.447502,74.989998,73.1875,74.949997,73.852974,118387200,206.699997,212.779999,206.520004,212.600006,212.600006,17058900,1350.0,1396.5,1350.0,1394.209961,1394.209961,1732300,157.080002,159.100006,156.509995,159.029999,156.054855,20813700,323.119995,336.359985,321.200012,335.829987,335.829987,5663100,88.094002,90.311996,88.0,90.307999,90.307999,50665000,31.01,32.060001,31.0,31.58,31.58,21204700,117.400002,118.089996,116.769997,117.650002,113.90686,6445500,66.629997,70.495003,65.811996,70.32,70.32,3151600
